gene,annotation,ensembl_gene_id,depmap,trct_ab,trct_sm,trct_om,lit_egfr,lit_nsclc,lit_egfr_norm,lit_nsclc_norm,lit_total,L2_egfr,L2_nsclc,n_neighbours,n_edges,degree,pagerank,betweenness,full_screen,KO_osi,KO_gefi,KO_all,A_osi,A_gefi,A_all,clin_ES1,clin_ES2,clin_ES3,RNAseq_adjpval,RNAseq_LFC
SMIM1,small integral membrane protein 1 (Vel blood group),ENSG00000235169,nonessential,6,0,0,0,0,0.00,0.00,46,28.3,17.7,117,128,0,0.15,0,1,0,0,0,0,1,1,0,0,0,1.53E-08,1.5
SMIM5,small integral membrane protein 5,ENSG00000204323,nonessential,3,0,0,0,0,0.00,0.00,9,25.7,17.5,96,104,0,0.15,0,1,0,0,0,1,0,1,0,0,0,5.97E-05,1.8
SNAI1,snail family transcriptional repressor 1,ENSG00000124216,nonessential,0,6,0,0,0,0.00,0.00,4932,34.4,28.7,3184,6300,44,1.821473038,30346.99567,2,0,0,0,2,0,2,0,0,0,1,0
SNAPC3,small nuclear RNA activating complex polypeptide 3,ENSG00000164975,essential,0,0,0,0,0,0.00,0.00,20,22.9,16.8,191,222,8,0.480565812,1995.419361,1,0,0,0,1,0,1,0,0,0,1,0
SNCG,synuclein gamma,ENSG00000173267,nonessential,0,0,0,0,0,0.00,0.00,829,25.2,18.4,745,1200,21,0.961985467,2303.555257,1,0,0,0,0,1,1,0,0,0,1,0
SNRPD1,small nuclear ribonucleoprotein D1 polypeptide,ENSG00000167088,essential,0,6,0,0,0,0.00,0.00,250,27.4,13.9,873,1137,70,2.342256394,17033.09917,1,0,0,0,1,0,1,0,0,0,4.39E-14,-1.3
SNTN,"sentan, cilia apical structure protein",ENSG00000188817,nonessential,0,0,0,0,0,0.00,0.00,50,23.6,16.5,54,55,0,0.15,0,1,0,0,0,1,0,1,0,0,0,1,0
SOCS6,suppressor of cytokine signaling 6,ENSG00000170677,nonessential,0,4,0,0,0,0.00,0.00,204,24,19.4,541,745,26,1.152098686,4332.658532,1,0,0,0,0,1,1,0,0,0,1,0
SOX13,SRY-box 13,ENSG00000143842,nonessential,0,0,0,0,0,0.00,0.00,295,24.8,18.6,434,579,3,0.263055823,8.413313106,1,0,0,0,1,0,1,0,0,0,1,0
SOX2,SRY-box 2,ENSG00000181449,nonessential,0,0,0,0,0,0.00,0.00,20146,36.4,26.9,8652,14029,8,0.486169247,904.4108381,1,0,0,0,1,0,1,1,0,0.67,6.30E-04,0.8
SP3,Sp3 transcription factor,ENSG00000172845,nonessential,0,0,0,0,0,0.00,0.00,967,26.7,16.5,2760,3727,26,1.117416587,6928.645237,1,0,0,0,1,0,1,0,0,0,1,0
SPAG8,sperm associated antigen 8,ENSG00000137098,nonessential,0,0,0,0,0,0.00,0.00,560,27.9,21.6,522,796,9,0.624581256,3699.61009,1,0,0,0,1,0,1,0,0,0,1,0
SPATA31A1,SPATA31 subfamily A member 1,ENSG00000204849,nonessential,3,0,0,0,0,0.00,0.00,7,26.2,21.8,43,46,0,0.15,0,1,0,0,0,1,0,1,0,0,0,1,0
SPDEF,SAM pointed domain containing ETS transcription factor,ENSG00000124664,nonessential,0,0,0,0,0,0.00,0.00,531,27.2,15.4,1076,1602,3,0.267213746,48.53506097,1,0,0,0,0,1,1,0,0,0,2.17E-13,-2
SPDYC,speedy/RINGO cell cycle regulator family member C,ENSG00000204710,nonessential,0,0,0,0,0,0.00,0.00,7,22.5,17.2,104,110,0,0.15,0,2,0,0,0,2,0,2,0,0,0,1,0
SPEG,SPEG complex locus,ENSG00000072195,nonessential,0,2,0,0,0,0.00,0.00,162,24.3,19.1,1162,1240,1,0.180249685,0,1,0,0,0,1,0,1,0,0,0,2.72E-06,0.9
SPINK1,"serine peptidase inhibitor, Kazal type 1",ENSG00000164266,nonessential,6,0,0,6,0,0.46,0.00,1308,29.8,21.7,936,1432,4,0.684419508,30457.20946,2,0,0,0,1,1,2,0,0,0,5.75E-09,1.7
SPRYD4,SPRY domain containing 4,ENSG00000176422,nonessential,0,0,0,0,0,0.00,0.00,6,23.3,18.5,124,131,1,0.188105494,0,1,0,0,0,0,1,1,0,0,0,1,0
SPRYD7,SPRY domain containing 7,ENSG00000123178,nonessential,0,0,0,0,0,0.00,0.00,23,27.6,17,161,185,5,0.450275923,11470.01422,1,0,0,0,1,0,1,0,0,0,8.37E-08,-1
SPSB1,splA/ryanodine receptor domain and SOCS box containing 1,ENSG00000171621,nonessential,0,0,0,0,0,0.00,0.00,247,23.5,17.7,423,567,12,0.627741587,374.1928367,2,0,0,0,1,1,2,0,0,0,1,0
SQSTM1,sequestosome 1,ENSG00000161011,nonessential,0,6,0,0,0,0.00,0.00,4640,52.9,49.7,3036,5413,107,4.872065617,171612.2823,4,0,0,0,2,2,4,0,0,0,7.51E-07,0.8
SRC,"SRC proto-oncogene, non-receptor tyrosine kinase",ENSG00000197122,nonessential,6,9,0,2,10,0.01,0.03,29681,22.9,21.6,32794,44341,398,16.55489256,930526.3727,2,0,0,0,1,1,2,0.33,0,0.25,6.77E-09,0.7
SRF,serum response factor,ENSG00000112658,essential,0,0,0,0,0,0.00,0.00,815,31.7,22.1,3569,4937,76,3.325557439,57165.85261,2,0,0,0,1,1,2,0,0,0,1,0
SRMS,src-related kinase lacking C-terminal regulatory tyrosine and N-terminal myristylation sites,ENSG00000125508,nonessential,0,9,0,0,0,0.00,0.00,389,32.4,25.6,780,925,2,0.233042849,4.05886984,1,0,0,0,1,0,1,0,0,0,1,0
SRSF12,serine and arginine rich splicing factor 12,ENSG00000154548,nonessential,0,0,0,0,0,0.00,0.00,26,24.9,19.5,214,246,5,0.398461126,128.0779116,1,0,0,0,1,0,1,0,0,0,1,0
SS18,"SS18, nBAF chromatin remodeling complex subunit",ENSG00000141380,nonessential,0,0,0,0,0,0.00,0.00,185,25.9,18.6,454,655,19,1.040209891,38696.34404,1,0,0,0,1,0,1,0,0,0,1,0
SSNA1,SS nuclear autoantigen 1,ENSG00000176101,nonessential,0,0,0,0,0,0.00,0.00,14,29.1,17.2,273,328,10,0.625678255,9655.624266,2,0,0,0,1,1,2,0,0,0,1,0
SSR1,signal sequence receptor subunit 1,ENSG00000124783,nonessential,3,0,0,0,0,0.00,0.00,316,21.9,16.5,591,762,51,1.829141237,10994.41517,1,0,0,0,1,0,1,0,0,0,0.001403922,-0.4
SSSCA1,NA,ENSG00000173465,unknown,0,0,0,0,0,0.00,0.00,0,22.3,19.1,402,540,32,1.406208578,21310.60964,1,0,0,0,1,0,1,0,0,0,1,0
SSTR4,somatostatin receptor 4,ENSG00000132671,nonessential,5,3,9,0,0,0.00,0.00,397,30.2,21,4345,4654,2,0.357598281,3.289557925,1,0,0,0,1,0,1,0,0,0,1,0
SSX5,SSX family member 5,ENSG00000165583,nonessential,0,0,0,0,0,0.00,0.00,53,28.6,20,98,136,4,0.326864036,167.9334283,1,0,0,0,0,1,1,0,0,0,1,0
ST3GAL3,"ST3 beta-galactoside alpha-2,3-sialyltransferase 3",ENSG00000126091,nonessential,4,0,0,0,0,0.00,0.00,212,29.7,22,554,659,5,0.35953173,38.25914098,1,0,0,0,0,1,1,0,0,0,1,0
STARD3NL,STARD3 N-terminal like,ENSG00000010270,nonessential,3,0,0,0,0,0.00,0.00,32,21.7,19.4,265,303,2,0.246239695,231.213229,1,0,0,0,1,0,1,0,0,0,0.004426569,-0.3
STEAP3,STEAP3 metalloreductase,ENSG00000115107,nonessential,4,6,0,0,0,0.00,0.00,325,28.5,18.6,506,653,6,0.406013322,239.9943577,2,0,0,0,1,1,2,0,0,0,1,0
STRA6,stimulated by retinoic acid 6,ENSG00000137868,nonessential,6,0,0,0,0,0.00,0.00,352,52.9,49.7,544,783,1,0.209855231,0,1,0,0,0,1,0,1,0,0,0,5.46E-05,0.9
SUPT3H,"SPT3 homolog, SAGA and STAGA complex component",ENSG00000196284,nonessential,0,0,0,0,0,0.00,0.00,196,27.7,18.4,483,641,32,1.296642905,2071.352557,1,0,0,0,1,0,1,0,0,0,3.15E-05,-0.4
SUPT4H1,"SPT4 homolog, DSIF elongation factor subunit",ENSG00000213246,essential,0,0,0,0,0,0.00,0.00,263,24.2,16.4,364,446,13,0.694518688,1227.676281,3,1,1,2,1,0,1,0,0,0,6.72E-06,0.3
SUV420H1,NA,ENSG00000110066,nonessential,0,6,0,0,0,0.00,0.00,0,24.1,17,877,1004,17,0.633990911,37.55948907,2,0,0,0,1,1,2,0,0,0,1,0
SYNDIG1L,synapse differentiation inducing 1 like,ENSG00000183379,nonessential,3,0,0,0,0,0.00,0.00,31,27.4,17.5,122,129,0,0.15,0,1,0,0,0,1,0,1,0,0,0,1,0
SYNGR1,synaptogyrin 1,ENSG00000100321,nonessential,5,0,0,0,0,0.00,0.00,85,31.5,19,399,484,3,0.348804648,2974.636682,1,0,0,0,1,0,1,0,0,0,8.55E-05,1
SYT14,synaptotagmin 14,ENSG00000143469,nonessential,3,0,0,0,0,0.00,0.00,31,27.2,21.2,195,218,2,0.248967992,35.12264929,1,0,0,0,1,0,1,0,0,0,0.008140161,1.5
SYT4,synaptotagmin 4,ENSG00000132872,nonessential,5,0,0,0,0,0.00,0.00,286,28.7,19.8,543,729,10,0.605734512,1332.071086,1,0,0,0,1,0,1,0,0,0,1,0
TADA1,transcriptional adaptor 1,ENSG00000152382,nonessential,0,0,0,0,0,0.00,0.00,126,30.4,21.4,360,512,4,0.326071205,630.819424,5,2,1,3,1,1,2,0,0,0,6.34E-05,-0.3
TAF11,TATA-box binding protein associated factor 11,ENSG00000064995,nonessential,0,6,0,0,0,0.00,0.00,68,25.8,16.5,723,876,31,1.274740934,6123.960675,1,0,0,0,1,0,1,0,0,0,1,0
TAF15,TATA-box binding protein associated factor 15,ENSG00000270647,unknown,0,0,0,0,0,0.00,0.00,288,32.2,17.4,0,0,0,0,0,3,0,0,0,2,1,3,0,0,0,3.63E-20,-0.6
TAF15,TATA-box binding protein associated factor 15,ENSG00000276833,nonessential,0,0,0,0,0,0.00,0.00,288,52.9,49.7,0,0,0,0,0,3,0,0,0,2,1,3,0,0,0,1,0
TAGLN2,transgelin 2,ENSG00000158710,nonessential,5,0,0,0,0,0.00,0.00,328,24.4,15.7,785,1049,25,1.042746484,2305.728217,1,0,0,0,1,0,1,0,0,0,1.68E-04,-0.4
TANC2,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2",ENSG00000170921,nonessential,0,0,0,0,0,0.00,0.00,45,23.8,17.8,446,502,0,0.15,0,1,0,0,0,1,0,1,0,0,0,1,0
TAPBPL,TAP binding protein like,ENSG00000139192,nonessential,6,0,0,0,0,0.00,0.00,58,28.7,19.6,239,291,5,0.351539012,161.7401302,2,0,0,0,1,1,2,0,0,0,1.59E-13,1.3
TASP1,taspase 1,ENSG00000089123,nonessential,1,5,0,0,0,0.00,0.00,110,27.7,19.8,300,367,3,0.280909224,335.5638615,1,0,0,0,0,1,1,0,0,0,1,0
TBC1D14,TBC1 domain family member 14,ENSG00000132405,nonessential,0,0,0,0,0,0.00,0.00,27,24.1,17.3,351,400,1,0.188489203,0,2,0,0,0,1,1,2,0,0,0,0.002840723,-0.3
TBC1D9B,TBC1 domain family member 9B,ENSG00000197226,nonessential,3,0,0,0,0,0.00,0.00,12,27.3,14.8,380,434,9,0.526154727,1260.534947,1,0,0,0,0,1,1,0,0,0,1,0
TBX22,T-box 22,ENSG00000122145,nonessential,0,0,0,0,0,0.00,0.00,122,20.7,19.6,259,380,4,0.331245516,2049.848752,1,0,0,0,0,1,1,0,0,0,1,0
TBX22,T-box 22,ENSG00000277800,unknown,0,0,0,0,0,0.00,0.00,122,52.9,49.7,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
TBX22,T-box 22,ENSG00000281700,unknown,0,0,0,0,0,0.00,0.00,122,52.9,49.7,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
TBX4,T-box 4,ENSG00000121075,nonessential,0,0,0,0,0,0.00,0.00,401,27.6,17.5,431,579,1,0.20317503,0,1,0,0,0,1,0,1,0,0,0,1,0
TCEAL7,transcription elongation factor A like 7,ENSG00000182916,nonessential,0,0,0,0,0,0.00,0.00,45,22.1,21.7,137,185,1,0.18786201,0,1,0,0,0,1,0,1,0,0,0,1,0
TCF24,transcription factor 24,ENSG00000261787,nonessential,0,0,0,0,0,0.00,0.00,91,25.6,16.2,48,51,0,0.15,0,1,0,0,0,0,1,1,0,0,0,1,0
TEAD3,TEA domain transcription factor 3,ENSG00000007866,essential,0,0,0,0,0,0.00,0.00,151,24.2,16.7,369,468,16,0.877525587,24091.68579,3,0,0,0,2,1,3,0,0,0,1.26E-06,0.7
TEX264,testis expressed 264,ENSG00000164081,nonessential,5,0,0,0,0,0.00,0.00,27,27.7,18.3,295,370,2,0.271242442,89.65075228,2,0,0,0,1,1,2,0,0,0,3.99E-04,0.4
TEX28,testis expressed 28,ENSG00000278057,nonessential,3,0,0,0,0,0.00,0.00,9,26,18.3,66,94,1,0.194691635,0,1,0,0,0,1,0,1,0,0,0,1,0
TEX36,testis expressed 36,ENSG00000175018,nonessential,0,0,0,0,0,0.00,0.00,6,24.9,23,105,108,1,0.195532562,0,1,0,0,0,0,1,1,0,0,0,1,0
TFAM,"transcription factor A, mitochondrial",ENSG00000108064,essential,0,6,0,0,0,0.00,0.00,2378,20.7,16.9,1165,1764,13,0.718964737,712.4475443,2,0,0,0,1,1,2,0,0,0,1.65E-11,-1.1
TFAP2C,transcription factor AP-2 gamma,ENSG00000087510,nonessential,0,0,0,0,0,0.00,0.00,712,25.6,16.9,1407,1827,15,0.931309872,49808.12507,2,1,0,1,1,0,1,0,0,0,0.00165075,0.5
TFRC,transferrin receptor,ENSG00000072274,essential,7,5,0,0,0,0.00,0.00,13861,36.5,29.7,3308,6542,33,1.600236248,8578.836903,2,0,0,0,1,1,2,0,0,0,3.37E-08,-0.8
TGFA,transforming growth factor alpha,ENSG00000163235,nonessential,5,0,0,14,0,0.13,0.00,10892,30.5,29.3,2824,6065,16,0.922019536,2397.563598,1,0,0,0,1,0,1,0,0,0,0.004684421,-0.9
TH,tyrosine hydroxylase,ENSG00000180176,nonessential,0,9,0,0,0,0.00,0.00,18904,35.6,24.2,3690,8066,14,0.649987658,854.6959941,2,0,0,0,1,1,2,0,0,0,1,0
TICAM1,toll like receptor adaptor molecule 1,ENSG00000127666,nonessential,0,0,0,0,0,0.00,0.00,565,27.2,23,1067,1513,26,1.18759221,7937.24961,1,0,0,0,0,1,1,0,0,0,0.001190201,0.4
TJP3,tight junction protein 3,ENSG00000105289,nonessential,6,0,0,0,0,0.00,0.00,126,20.5,18.7,383,461,7,0.482590311,301.2542444,1,0,0,0,1,0,1,0,0,0,7.96E-14,2.2
TLE6,transducin like enhancer of split 6,ENSG00000104953,nonessential,0,0,0,0,0,0.00,0.00,67,23.6,17.8,222,247,1,0.172464016,0,1,0,0,0,1,0,1,0,0,0,1,0
TLR2,toll like receptor 2,ENSG00000137462,nonessential,5,6,0,0,0,0.00,0.00,23545,42.3,36.5,4811,9757,23,1.163977499,14190.2284,1,0,0,0,1,0,1,0,0,0,1,0
TM2D1,TM2 domain containing 1,ENSG00000162604,nonessential,3,0,0,0,0,0.00,0.00,46,24.7,19.6,259,294,2,0.266124052,0,1,0,0,0,0,1,1,0,0,0,1,0
TMED2,transmembrane p24 trafficking protein 2,ENSG00000086598,essential,3,0,0,0,0,0.00,0.00,158,20.6,20.5,522,687,26,1.479994888,46518.30001,1,0,0,0,0,1,1,0,0,0,1,0
TMEM117,transmembrane protein 117,ENSG00000139173,nonessential,6,0,0,0,0,0.00,0.00,13,31.4,22.5,179,190,0,0.15,0,2,0,0,0,1,1,2,0,0,0,1,0
TMEM120B,transmembrane protein 120B,ENSG00000188735,nonessential,3,0,0,0,0,0.00,0.00,15,26,19.1,212,241,1,0.200165229,0,1,0,0,0,1,0,1,0,0,0,1,0
TMEM121,transmembrane protein 121,ENSG00000184986,nonessential,3,0,0,0,0,0.00,0.00,9,23.5,18.3,96,102,0,0.15,0,2,0,0,0,2,0,2,0,0,0,1,0
TMEM132C,transmembrane protein 132C,ENSG00000181234,unknown,3,0,0,0,0,0.00,0.00,31,30.1,18.9,375,390,1,0.201127811,0,1,0,0,0,1,0,1,0,0,0,1,0
TMEM150B,transmembrane protein 150B,ENSG00000180061,nonessential,6,0,0,0,0,0.00,0.00,28,23.3,16.8,122,134,0,0.15,0,1,0,0,0,0,1,1,0,0,0,1,0
TMEM150C,transmembrane protein 150C,ENSG00000249242,nonessential,6,0,0,0,0,0.00,0.00,23,29.4,18.3,173,205,1,0.209855231,0,1,0,0,0,0,1,1,0,0,0,1,0
TMEM184A,transmembrane protein 184A,ENSG00000164855,nonessential,4,0,0,0,0,0.00,0.00,25,24.2,20.9,226,269,1,0.196010518,0,2,0,0,0,2,0,2,0,0,0,1.78E-08,0.8
TMEM2,NA,ENSG00000135048,nonessential,6,0,0,0,0,0.00,0.00,0,26.6,13.8,935,1059,2,0.253231998,0,1,0,0,0,1,0,1,0,0,0,4.43E-04,0.5
TMEM200A,transmembrane protein 200A,ENSG00000164484,nonessential,3,0,0,0,0,0.00,0.00,26,26.8,20.2,205,238,0,0.15,0,1,0,0,0,1,0,1,0,0,0,1,0
TMEM217,transmembrane protein 217,ENSG00000172738,nonessential,3,0,0,0,0,0.00,0.00,4,24,20.2,105,110,1,0.221720987,0,1,0,0,0,0,1,1,0,0,0,0.006242807,0.9
TMEM234,transmembrane protein 234,ENSG00000160055,nonessential,3,0,0,0,0,0.00,0.00,5,22.2,18.1,131,146,2,0.287239461,0,1,0,0,0,1,0,1,0,0,0,2.81E-08,0.6
TMEM237,transmembrane protein 237,ENSG00000155755,nonessential,3,0,0,0,0,0.00,0.00,40,26.3,19.5,292,365,1,0.199107582,0,1,0,0,0,1,0,1,0,0,0,1,0
TMEM45B,transmembrane protein 45B,ENSG00000151715,nonessential,3,0,0,0,0,0.00,0.00,39,20.5,17.8,218,260,3,0.360181839,267.0881275,1,0,0,0,1,0,1,0,0,0,3.50E-06,1.4
TMEM70,transmembrane protein 70,ENSG00000175606,nonessential,3,0,0,0,0,0.00,0.00,92,23.6,20.9,286,372,2,0.24585235,261.2198488,1,0,0,0,1,0,1,0,0,0,5.82E-05,-0.6
TMEM79,transmembrane protein 79,ENSG00000163472,nonessential,3,0,0,0,0,0.00,0.00,60,27.9,17.9,415,484,13,1.183522081,48774.44812,1,0,0,0,1,0,1,0,0,0,1,0
TMEM9,transmembrane protein 9,ENSG00000116857,nonessential,3,0,0,0,0,0.00,0.00,31,23.9,19.5,219,267,3,0.35311325,3890.767581,1,0,0,0,0,1,1,0,0,0,1.05E-05,0.3
TMSB10,thymosin beta 10,ENSG00000034510,essential,0,0,0,0,0,0.00,0.00,277,19.3,17.7,501,676,8,0.519966466,7895.956583,1,0,0,0,1,0,1,0,0,0,5.13E-04,0.3
TMUB1,transmembrane and ubiquitin like domain containing 1,ENSG00000164897,nonessential,3,0,0,0,0,0.00,0.00,25,26.6,14.3,337,400,2,0.266124052,0,1,0,0,0,1,0,1,0,0,0,1,0
TNNC1,"troponin C1, slow skeletal and cardiac type",ENSG00000114854,nonessential,0,8,0,0,0,0.00,0.00,499,25.2,20.7,529,741,12,0.703632763,7724.633419,3,0,0,0,2,1,3,0,0,0,2.05E-12,3
TNNI3,"troponin I3, cardiac type",ENSG00000129991,nonessential,0,8,0,0,0,0.00,0.00,8189,23.8,18.7,1491,2790,19,1.172928358,51448.38824,1,0,0,0,0,1,1,0,0,0,1,0
TNNT1,"troponin T1, slow skeletal type",ENSG00000105048,nonessential,0,0,0,0,0,0.00,0.00,316,29.6,18.5,660,926,69,3.126223063,86176.9234,1,0,0,0,0,1,1,0,0,0,1,0
TNP1,transition protein 1,ENSG00000118245,nonessential,0,0,0,0,0,0.00,0.00,327,27.2,17.1,385,531,9,0.51942757,452.6383266,1,0,0,0,1,0,1,0,0,0,1,0
TOX,thymocyte selection associated high mobility group box,ENSG00000198846,nonessential,0,0,0,0,0,0.00,0.00,86,23.1,19.1,300,313,0,0.15,0,2,0,0,0,1,1,2,0,0,0,1,0
TP53,tumor protein p53,ENSG00000141510,nonessential,0,6,0,3,12,0.00,0.01,174679,43.8,41,25934,50964,542,21.63049536,1171781.58,1,0,0,0,0,1,1,0.57,0.05,0.13,1.84E-04,0.5
TPD52L3,tumor protein D52 like 3,ENSG00000170777,nonessential,0,0,0,0,0,0.00,0.00,13,24.1,14.2,124,149,7,0.520758521,1902.488697,2,0,0,0,1,1,2,0,0,0,1,0
TPK1,thiamin pyrophosphokinase 1,ENSG00000196511,nonessential,0,6,0,0,0,0.00,0.00,399,23,20.9,457,546,0,0.15,0,1,0,0,0,1,0,1,0,0,0,1,0
TPP1,tripeptidyl peptidase 1,ENSG00000166340,nonessential,3,5,0,0,0,0.00,0.00,1334,30.6,20.3,936,1396,4,0.559142924,20479.53252,1,0,0,0,0,1,1,0,0,0,1.72E-15,1.1
TPPP,tubulin polymerization promoting protein,ENSG00000171368,nonessential,0,0,0,0,0,0.00,0.00,318,23.8,17.9,402,593,5,0.343874336,40.85423855,1,0,0,0,1,0,1,0,0,0,7.60E-04,0.8
TPRG1,tumor protein p63 regulated 1,ENSG00000188001,nonessential,0,0,0,0,0,0.00,0.00,26,26.1,20.6,121,122,0,0.15,0,2,0,0,0,1,1,2,0,0,0,1,0
TPRG1L,tumor protein p63 regulated 1 like,ENSG00000158109,nonessential,4,0,0,0,0,0.00,0.00,11,23.1,21.9,164,182,1,0.193715067,0,1,0,0,0,1,0,1,0,0,0,8.76E-11,0.9
TREML1,triggering receptor expressed on myeloid cells like 1,ENSG00000161911,nonessential,6,4,0,0,0,0.00,0.00,121,26,20.2,202,268,2,0.230954366,0,1,0,0,0,0,1,1,0,0,0,1,0
TRERF1,transcriptional regulating factor 1,ENSG00000124496,nonessential,0,0,0,0,0,0.00,0.00,112,25.8,20,535,669,5,0.357252248,1521.586032,1,0,0,0,1,0,1,0,0,0,1.31E-04,-0.4
TREX1,three prime repair exonuclease 1,ENSG00000213689,nonessential,4,0,0,0,0,0.00,0.00,814,37.6,24.5,621,901,12,0.595549207,1737.436002,1,0,0,0,1,0,1,0,0,0,1,0
TREX1,three prime repair exonuclease 1,ENSG00000280804,unknown,0,0,0,0,0,0.00,0.00,814,52.9,49.7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
TRH,thyrotropin releasing hormone,ENSG00000170893,nonessential,5,0,0,0,0,0.00,0.00,8163,44.6,36.7,2263,4946,3,0.352186626,138.3482787,1,0,0,0,1,0,1,0,0,0,1,0
TRHDE,thyrotropin releasing hormone degrading enzyme,ENSG00000072657,nonessential,3,0,0,0,0,0.00,0.00,245,31.5,21.1,512,593,2,0.270807164,35.45422471,1,0,0,0,1,0,1,0,0,0,1,0
TRIM27,tripartite motif containing 27,ENSG00000204713,unknown,0,0,0,0,0,0.00,0.00,204,52.9,49.7,1080,1837,325,13.96967023,630277.2844,2,0,0,0,1,1,2,0,0,0,1,0
TRIM27,tripartite motif containing 27,ENSG00000215641,unknown,0,0,0,0,0,0.00,0.00,204,52.9,49.7,0,0,0,0,0,2,0,0,0,1,1,2,0,0,0,1,0
TRIM27,tripartite motif containing 27,ENSG00000229006,unknown,0,0,0,0,0,0.00,0.00,204,52.9,49.7,0,0,0,0,0,2,0,0,0,1,1,2,0,0,0,1,0
TRIM27,tripartite motif containing 27,ENSG00000233948,unknown,0,0,0,0,0,0.00,0.00,204,22.6,14.8,0,0,0,0,0,2,0,0,0,1,1,2,0,0,0,1,0
TRIM27,tripartite motif containing 27,ENSG00000234495,unknown,0,0,0,0,0,0.00,0.00,204,52.9,49.7,0,0,0,0,0,2,0,0,0,1,1,2,0,0,0,1,0
TRIM27,tripartite motif containing 27,ENSG00000237071,nonessential,0,0,0,0,0,0.00,0.00,204,52.9,49.7,0,0,0,0,0,2,0,0,0,1,1,2,0,0,0,1,0
TRIM27,tripartite motif containing 27,ENSG00000237462,unknown,0,0,0,0,0,0.00,0.00,204,52.9,49.7,0,0,0,0,0,2,0,0,0,1,1,2,0,0,0,1,0
TRIM31,tripartite motif containing 31,ENSG00000137397,unknown,0,0,0,0,0,0.00,0.00,110,52.9,49.7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
TRIM31,tripartite motif containing 31,ENSG00000204616,nonessential,0,0,0,0,0,0.00,0.00,110,22.6,21.9,286,399,20,0.904599489,2301.726013,1,0,0,0,1,0,1,0,0,0,3.53E-05,1
TRIM31,tripartite motif containing 31,ENSG00000223531,unknown,0,0,0,0,0,0.00,0.00,110,52.9,49.7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
TRIM31,tripartite motif containing 31,ENSG00000224168,unknown,0,0,0,0,0,0.00,0.00,110,52.9,49.7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
TRIM31,tripartite motif containing 31,ENSG00000224542,unknown,0,0,0,0,0,0.00,0.00,110,52.9,49.7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
TRIM31,tripartite motif containing 31,ENSG00000225130,unknown,0,0,0,0,0,0.00,0.00,110,52.9,49.7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
TRIM31,tripartite motif containing 31,ENSG00000226402,unknown,0,0,0,0,0,0.00,0.00,110,52.9,49.7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
TRIM31,tripartite motif containing 31,ENSG00000233573,unknown,0,0,0,0,0,0.00,0.00,110,52.9,49.7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
TRIM33,tripartite motif containing 33,ENSG00000197323,nonessential,0,3,0,0,0,0.00,0.00,799,34.5,25.2,705,1010,23,0.921982218,906.313655,1,0,0,0,1,0,1,0,0,0,1,0
TRIM40,tripartite motif containing 40,ENSG00000172524,unknown,0,0,0,0,0,0.00,0.00,55,52.9,49.7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
TRIM40,tripartite motif containing 40,ENSG00000204614,nonessential,0,0,0,0,0,0.00,0.00,55,30.7,21.1,164,205,4,0.301412047,89.95267376,1,0,0,0,1,0,1,0,0,0,1,0
TRIM40,tripartite motif containing 40,ENSG00000224496,unknown,0,0,0,0,0,0.00,0.00,55,52.9,49.7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
TRIM40,tripartite motif containing 40,ENSG00000227458,unknown,0,0,0,0,0,0.00,0.00,55,52.9,49.7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
TRIM40,tripartite motif containing 40,ENSG00000228001,unknown,0,0,0,0,0,0.00,0.00,55,52.9,49.7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
TRIM40,tripartite motif containing 40,ENSG00000233931,unknown,0,0,0,0,0,0.00,0.00,55,52.9,49.7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
TRIM40,tripartite motif containing 40,ENSG00000236399,unknown,0,0,0,0,0,0.00,0.00,55,52.9,49.7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
TRIM40,tripartite motif containing 40,ENSG00000237046,unknown,0,0,0,0,0,0.00,0.00,55,52.9,49.7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
TRIQK,triple QxxK/R motif containing,ENSG00000205133,nonessential,3,0,0,0,0,0.00,0.00,7,29.5,18.9,128,137,0,0.15,0,1,0,0,0,1,0,1,0,0,0,2.94E-06,0.8
TRMT6,tRNA methyltransferase 6,ENSG00000089195,essential,0,6,0,0,0,0.00,0.00,70,27.7,21.1,328,385,7,0.538931585,6835.848297,1,0,0,0,0,1,1,0,0,0,4.28E-10,-0.9
